,author,review_text,review_rating,datetime,review_link,text_tokens,text_token_filtered,review_stemmed
279,Ardian Permana,sejuk dan bisa sampai dingin sekali orangnya ramah ramah walau ada sebagian kalau jualan langsung ngasih ke anak kecil y klo g dbliin otomatis gis tempat parkir luas suasana malam manteb,5,12/26/2022 16:11:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbnNQYmxnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBnsPblgE%7CCgwIro-nnQYQ4IitrwE%7C?hl=id,"['sejuk', 'dan', 'bisa', 'sampai', 'dingin', 'sekali', 'orangnya', 'ramah', 'ramah', 'walau', 'ada', 'sebagian', 'kalau', 'jualan', 'langsung', 'ngasih', 'ke', 'anak', 'kecil', 'y', 'klo', 'g', 'dbliin', 'otomatis', 'gis', 'tempat', 'parkir', 'luas', 'suasana', 'malam', 'manteb']","['sejuk', 'dingin', 'orangnya', 'ramah', 'ramah', 'jualan', 'langsung', 'ngasih', 'anak', 'y', 'klo', 'g', 'dbliin', 'otomatis', 'gis', 'parkir', 'luas', 'suasana', 'malam', 'manteb']",sejuk dingin orang ramah ramah jual langsung ngasih anak y klo g dbliin otomatis gis parkir luas suasana malam manteb
280,Eico Junior,anginya kenceng,4,12/26/2022 12:37:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCN3ZlY0VREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB7vecEQ%7CCgwI-6qmnQYQ8OSUlAM%7C?hl=id,"['anginya', 'kenceng']","['anginya', 'kenceng']",anginya kenceng
281,Ilfi AA,tempatnya bagus adem tapi saya ngga ngapa in cuman makan sate,5,12/26/2022 12:05:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcnY3WFF3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBrv7XQw%7CCgwI-pumnQYQ4OKPrwE%7C?hl=id,"['tempatnya', 'bagus', 'adem', 'tapi', 'saya', 'ngga', 'ngapa', 'in', 'cuman', 'makan', 'sate']","['tempatnya', 'bagus', 'adem', 'ngga', 'ngapa', 'in', 'cuman', 'makan', 'sate']",tempat bagus adem ngga ngapa in cuman makan sate
282,huang leo,,5,12/26/2022 07:10:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcnNlWXd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBrseYwwE%7CCgwI4ZGlnQYQ6Jfj8AI%7C?hl=id,[],[],
283,Ranah Family,pertama kali keluarga kami ke destinasi wisata telaga sarangan suasana sejuk hotel tanpa ac pun sudah dingin ada fasilitas speedboat untuk explore telaga dan kuda untuk mengelilingi sekitar telaga pemandangannya sangat indah tiket masuk rb orang naik kuda rb x putaran keliling telaga speed boat rb banyak tempat yang bisa dijelajahi untuk healing dan ngadem dari hiruk pikuk kota ada toko suvenir untuk oleh oleh keluarga untuk kuliner ada sate kelinci ayam nasi pecel mie ayam bakso seafood dll cocoknya jika berkunjung saat weekdays klo weekend sangat ramai suasana malam juga lumayan ramai,5,12/25/2022 15:02:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCanBHNGZREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBjpG4fQ%7CCgwIlcyhnQYQgI_q1QE%7C?hl=id,"['pertama', 'kali', 'keluarga', 'kami', 'ke', 'destinasi', 'wisata', 'telaga', 'sarangan', 'suasana', 'sejuk', 'hotel', 'tanpa', 'ac', 'pun', 'sudah', 'dingin', 'ada', 'fasilitas', 'speedboat', 'untuk', 'explore', 'telaga', 'dan', 'kuda', 'untuk', 'mengelilingi', 'sekitar', 'telaga', 'pemandangannya', 'sangat', 'indah', 'tiket', 'masuk', 'rb', 'orang', 'naik', 'kuda', 'rb', 'x', 'putaran', 'keliling', 'telaga', 'speed', 'boat', 'rb', 'banyak', 'tempat', 'yang', 'bisa', 'dijelajahi', 'untuk', 'healing', 'dan', 'ngadem', 'dari', 'hiruk', 'pikuk', 'kota', 'ada', 'toko', 'suvenir', 'untuk', 'oleh', 'oleh', 'keluarga', 'untuk', 'kuliner', 'ada', 'sate', 'kelinci', 'ayam', 'nasi', 'pecel', 'mie', 'ayam', 'bakso', 'seafood', 'dll', 'cocoknya', 'jika', 'berkunjung', 'saat', 'weekdays', 'klo', 'weekend', 'sangat', 'ramai', 'suasana', 'malam', 'juga', 'lumayan', 'ramai']","['kali', 'keluarga', 'destinasi', 'wisata', 'telaga', 'sarangan', 'suasana', 'sejuk', 'hotel', 'ac', 'dingin', 'fasilitas', 'speedboat', 'explore', 'telaga', 'kuda', 'mengelilingi', 'telaga', 'pemandangannya', 'indah', 'tiket', 'masuk', 'rb', 'orang', 'kuda', 'rb', 'x', 'putaran', 'keliling', 'telaga', 'speed', 'boat', 'rb', 'dijelajahi', 'healing', 'ngadem', 'hiruk', 'pikuk', 'kota', 'toko', 'suvenir', 'keluarga', 'kuliner', 'sate', 'kelinci', 'ayam', 'nasi', 'pecel', 'mie', 'ayam', 'bakso', 'seafood', 'dll', 'cocoknya', 'berkunjung', 'weekdays', 'klo', 'weekend', 'ramai', 'suasana', 'malam', 'lumayan', 'ramai']",kali keluarga destinasi wisata telaga sarangan suasana sejuk hotel ac dingin fasilitas speedboat explore telaga kuda keliling telaga pandang indah tiket masuk rb orang kuda rb x putar keliling telaga speed boat rb jajah healing ngadem hiruk pikuk kota toko suvenir keluarga kuliner sate kelinci ayam nasi pecel mie ayam bakso seafood dll cocok kunjung weekdays klo weekend ramai suasana malam lumayan ramai
284,A-Three Grup Frozen Food,diterjemahkan oleh google dingin dingin beerrr asli sejuk dingin beerrrr,4,12/25/2022 11:23:36,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOW9lNGNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9oe4cg%7CCgsIuOWgnQYQ2JbmJw%7C?hl=id,"['diterjemahkan', 'oleh', 'google', 'dingin', 'dingin', 'beerrr', 'asli', 'sejuk', 'dingin', 'beerrrr']","['diterjemahkan', 'google', 'dingin', 'dingin', 'beerrr', 'asli', 'sejuk', 'dingin', 'beerrrr']",terjemah google dingin dingin beerrr asli sejuk dingin beerrrr
285,Angga Putra,tempatnya bagus adem,5,12/25/2022 08:24:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCOXJyXy13RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9rr_-wE%7CCgwIp5GgnQYQwPD0rAM%7C?hl=id,"['tempatnya', 'bagus', 'adem']","['tempatnya', 'bagus', 'adem']",tempat bagus adem
286,Edi Susanto,diterjemahkan oleh google sudah lama asli wes suwi,5,12/25/2022 00:36:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdHZxd1BnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBtvqwPg%7CCgsIhLaenQYQ6L_4Mw%7C?hl=id,"['diterjemahkan', 'oleh', 'google', 'sudah', 'lama', 'asli', 'wes', 'suwi']","['diterjemahkan', 'google', 'asli', 'wes', 'suwi']",terjemah google asli wes suwi
287,Zahira Anam,,5,12/24/2022 11:29:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbHZDRUxBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBlvCELA%7CCgwIgsWbnQYQ4L-VowE%7C?hl=id,[],[],
288,ARJU Media,salah satu tujuan wisata paling favorit,5,12/23/2022 12:15:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLVpXb29RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--ZWooQE%7CCgsIxLeWnQYQ4Ir5UA%7C?hl=id,"['salah', 'satu', 'tujuan', 'wisata', 'paling', 'favorit']","['salah', 'tujuan', 'wisata', 'favorit']",salah tuju wisata favorit
289,kurniawan prasetyo,,5,12/23/2022 10:32:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCLXVMWVVREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB-uLYUQ%7CCgwIr4eWnQYQwMWE6gE%7C?hl=id,[],[],
290,Nimitta Widhari,salah satu destinasi wisata favorit keluarga saya ada fasilitas speedboat untuk explore telaga dan kuda untuk mengelilingi sekitar telaga banyak tempat yang bisa dijelajahi untuk healing dan ngadem dari hiruk pikuk kota ada toko suvenir untuk oleh oleh keluarga warung sate kelinci penjual pecel pop mie dll sangat nyaman jika berkunjung saat weekdays,5,12/22/2022 08:44:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcXVDYnhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBquCbxQE%7CCgsI_LGQnQYQqPmzEw%7C?hl=id,"['salah', 'satu', 'destinasi', 'wisata', 'favorit', 'keluarga', 'saya', 'ada', 'fasilitas', 'speedboat', 'untuk', 'explore', 'telaga', 'dan', 'kuda', 'untuk', 'mengelilingi', 'sekitar', 'telaga', 'banyak', 'tempat', 'yang', 'bisa', 'dijelajahi', 'untuk', 'healing', 'dan', 'ngadem', 'dari', 'hiruk', 'pikuk', 'kota', 'ada', 'toko', 'suvenir', 'untuk', 'oleh', 'oleh', 'keluarga', 'warung', 'sate', 'kelinci', 'penjual', 'pecel', 'pop', 'mie', 'dll', 'sangat', 'nyaman', 'jika', 'berkunjung', 'saat', 'weekdays']","['salah', 'destinasi', 'wisata', 'favorit', 'keluarga', 'fasilitas', 'speedboat', 'explore', 'telaga', 'kuda', 'mengelilingi', 'telaga', 'dijelajahi', 'healing', 'ngadem', 'hiruk', 'pikuk', 'kota', 'toko', 'suvenir', 'keluarga', 'warung', 'sate', 'kelinci', 'penjual', 'pecel', 'pop', 'mie', 'dll', 'nyaman', 'berkunjung', 'weekdays']",salah destinasi wisata favorit keluarga fasilitas speedboat explore telaga kuda keliling telaga jajah healing ngadem hiruk pikuk kota toko suvenir keluarga warung sate kelinci jual pecel pop mie dll nyaman kunjung weekdays
291,Utari Ninik,tiket masuk hari minggu rbu naik kuda rbu naik speed boat rbu,4,12/22/2022 07:09:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCeXAyZ2pBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICByp2gjAE%7CCgwImIWQnQYQyI6J0QM%7C?hl=id,"['tiket', 'masuk', 'hari', 'minggu', 'rbu', 'naik', 'kuda', 'rbu', 'naik', 'speed', 'boat', 'rbu']","['tiket', 'masuk', 'minggu', 'rbu', 'kuda', 'rbu', 'speed', 'boat', 'rbu']",tiket masuk minggu rbu kuda rbu speed boat rbu
292,Dhony Sucahyo,sip diterjemahkan oleh google menyesap,5,12/21/2022 02:24:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNHIzaUR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB4r3iDw%7CCgwI-tyJnQYQiKe_5QE%7C?hl=id,"['sip', 'diterjemahkan', 'oleh', 'google', 'menyesap']","['sip', 'diterjemahkan', 'google', 'menyesap']",sip terjemah google sesap
293,Kajiawan,wisata alam yang menarik perpaduan telaga bukit pegunungan pulau di tengah telaga hotel toko dan pedagang di sekitar telaga bisa dinikmati jam siang malam keindahannya,5,12/20/2022 01:16:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdk9qY0RREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBvOjcDQ%7CCgwIhZqEnQYQsK2f2wE%7C?hl=id,"['wisata', 'alam', 'yang', 'menarik', 'perpaduan', 'telaga', 'bukit', 'pegunungan', 'pulau', 'di', 'tengah', 'telaga', 'hotel', 'toko', 'dan', 'pedagang', 'di', 'sekitar', 'telaga', 'bisa', 'dinikmati', 'jam', 'siang', 'malam', 'keindahannya']","['wisata', 'alam', 'menarik', 'perpaduan', 'telaga', 'bukit', 'pegunungan', 'pulau', 'telaga', 'hotel', 'toko', 'pedagang', 'telaga', 'dinikmati', 'jam', 'siang', 'malam', 'keindahannya']",wisata alam tarik padu telaga bukit gunung pulau telaga hotel toko dagang telaga nikmat jam siang malam indah
294,Den Ayiiim,rame kurang rapi kurang bersih tapi danaunya indah dan ketika kabut indah,4,12/19/2022 11:59:47,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCN09EMXpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB7OD1zAE%7CCgwIs6SBnQYQ0JD5mgE%7C?hl=id,"['rame', 'kurang', 'rapi', 'kurang', 'bersih', 'tapi', 'danaunya', 'indah', 'dan', 'ketika', 'kabut', 'indah']","['rame', 'rapi', 'bersih', 'danaunya', 'indah', 'kabut', 'indah']",rame rapi bersih danau indah kabut indah
295,monding laya,tempat murah meriah hawane adem,5,12/18/2022 16:14:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCOUpxLXlnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9Jq-ygE%7CCgwIgfn8nAYQ8JWIiwE%7C?hl=id,"['tempat', 'murah', 'meriah', 'hawane', 'adem']","['murah', 'meriah', 'hawane', 'adem']",murah riah hawane adem
296,dina fitri,,5,12/18/2022 07:49:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMUlIcE9nEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB1IHpOg%7CCgwImIz7nAYQuJmD3QE%7C?hl=id,[],[],
297,wahyu raharjo,,5,12/17/2022 13:09:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeEl1SUdnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBxIuIGg%7CCgwI-f72nAYQqLiqswI%7C?hl=id,[],[],
298,Bambang Hermanto,,5,12/17/2022 10:04:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeElTeEFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBxISxAg%7CCgwIm6j2nAYQqPy84AE%7C?hl=id,[],[],
299,Elkia Elkia,telaga d kaki gunung lawu,5,12/17/2022 05:07:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1OGNMeTFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICu8cLy1gE%7CCgsI-Zz1nAYQ0LO3PQ%7C?hl=id,"['telaga', 'd', 'kaki', 'gunung', 'lawu']","['telaga', 'd', 'kaki', 'gunung', 'lawu']",telaga d kaki gunung lawu
300,Hendri Riyanto,mantap bestiii,5,12/16/2022 12:26:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbU0yYjBBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmM2b0AE%7CCgwI6MfxnAYQ2KqJpQE%7C?hl=id,"['mantap', 'bestiii']","['mantap', 'bestiii']",mantap bestiii
301,imam laksono,lokasi disekitar dingin meskipun sudah tidak sedingin dulu banyak penginapan disekitar lokasi sunset dan sunrise indah,5,12/16/2022 12:26:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbU0ydE9nEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmM2tOg%7CCgwI3sfxnAYQgIO0lQE%7C?hl=id,"['lokasi', 'disekitar', 'dingin', 'meskipun', 'sudah', 'tidak', 'sedingin', 'dulu', 'banyak', 'penginapan', 'disekitar', 'lokasi', 'sunset', 'dan', 'sunrise', 'indah']","['lokasi', 'disekitar', 'dingin', 'sedingin', 'penginapan', 'disekitar', 'lokasi', 'sunset', 'sunrise', 'indah']",lokasi sekitar dingin sedingin inap sekitar lokasi sunset sunrise indah
302,Alices Technology,,5,12/16/2022 12:03:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbUxtcG9BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmLmpoAE%7CCgwImr3xnAYQsIGz9QE%7C?hl=id,[],[],
303,F A G N N N,,5,12/14/2022 22:33:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCME5TNlB3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB0NS6Pw%7CCgwIn57pnAYQ8JqGkwM%7C?hl=id,[],[],
304,Dewi Asm'ul Chusna,,5,12/14/2022 10:58:28,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCb09MSDV3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBoOLH5wE%7CCgwI1NjmnAYQ6Mn88AI%7C?hl=id,[],[],
305,D.R “MoGoL” Nugroho,,5,12/13/2022 17:27:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdl8tM0VREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-v_-3EQ%7CCgwI9uvinAYQ4MyjjAI%7C?hl=id,[],[],
306,Zacky Rahmawan,,5,12/12/2022 04:45:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdDhHb0h3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-t8GoHw%7CCgsI_uPanAYQoOurBQ%7C?hl=id,[],[],
307,Lathifah Khansa,,5,12/11/2022 06:44:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQteDZMblNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-x6LnSg%7CCgsI0vjVnAYQiLjdag%7C?hl=id,[],[],
308,Zix Xoyd,tempat yg nyaman buat bersantai,5,12/10/2022 20:59:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLTg3SGhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--87HhgE%7CCgwIyObTnAYQqLelnAE%7C?hl=id,"['tempat', 'yg', 'nyaman', 'buat', 'bersantai']","['yg', 'nyaman', 'bersantai']",yg nyaman santa
309,Dwi Joga (YOGA),seputar telaga kurang bersih banyak kotoran kuda yang berceceran dan sangat bau mungkin bisa ditertibkan lagi,4,12/10/2022 10:49:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMjVDazBnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-25Ck0gE%7CCgwIr8jRnAYQkJWXzwE%7C?hl=id,"['seputar', 'telaga', 'kurang', 'bersih', 'banyak', 'kotoran', 'kuda', 'yang', 'berceceran', 'dan', 'sangat', 'bau', 'mungkin', 'bisa', 'ditertibkan', 'lagi']","['seputar', 'telaga', 'bersih', 'kotoran', 'kuda', 'berceceran', 'bau', 'ditertibkan']",putar telaga bersih kotor kuda cecer bau tertib
310,Fadil Sugiarto,,5,12/09/2022 03:35:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtczhQZll3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-s8PfYw%7CCgwI5NnKnAYQ6PSWrwE%7C?hl=id,[],[],
311,Bimo Perdana Anoto Sabilillah,cocok buat cr destinasi baru yg baru² rame pengunjung,5,12/09/2022 01:54:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtc182OWJ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-s_69bw%7CCgwI06rKnAYQ8PaZwAE%7C?hl=id,"['cocok', 'buat', 'cr', 'destinasi', 'baru', 'yg', 'baru²', 'rame', 'pengunjung']","['cocok', 'cr', 'destinasi', 'yg', 'baru²', 'rame', 'pengunjung']",cocok cr destinasi yg baru rame unjung
312,Cipto Purnomo,beautiful place diterjemahkan oleh google tempat yang indah,5,12/08/2022 11:08:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtNF95S3J3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-4_yKrwE%7CCgsIwYvHnAYQ4MKPew%7C?hl=id,"['beautiful', 'place', 'diterjemahkan', 'oleh', 'google', 'tempat', 'yang', 'indah']","['beautiful', 'place', 'diterjemahkan', 'google', 'indah']",beautiful place terjemah google indah
313,Popila Rikma,bagus untuk wisata edukasi tk untuk liburan keluarga pun bagus tempat nyaman dan bersih cuma kalo datengnya pas hari weekend ruamenya masyaallah,5,12/08/2022 07:36:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbzhIRVN3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-o8HESw%7CCgwI4afGnAYQ0LqXswI%7C?hl=id,"['bagus', 'untuk', 'wisata', 'edukasi', 'tk', 'untuk', 'liburan', 'keluarga', 'pun', 'bagus', 'tempat', 'nyaman', 'dan', 'bersih', 'cuma', 'kalo', 'datengnya', 'pas', 'hari', 'weekend', 'ruamenya', 'masyaallah']","['bagus', 'wisata', 'edukasi', 'tk', 'liburan', 'keluarga', 'bagus', 'nyaman', 'bersih', 'kalo', 'datengnya', 'pas', 'weekend', 'ruamenya', 'masyaallah']",bagus wisata edukasi tk libur keluarga bagus nyaman bersih kalo datengnya pas weekend ruamenya masyaallah
314,Abid Abiyyu,,5,12/07/2022 08:46:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtM2E3bW13RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-3a7mmwE%7CCgsI6aXBnAYQyI6eUw%7C?hl=id,[],[],
315,Heni P R,,5,12/05/2022 14:09:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbGFYNVV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-laX5Uw%7CCgwIsPe3nAYQuIeqzwI%7C?hl=id,[],[],
316,nadia,,5,12/05/2022 02:07:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtcGZUU2d3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-pfTSgwE%7CCgwI6qS1nAYQgKXRzQE%7C?hl=id,[],[],
317,rizkamarettawati,,5,12/04/2022 10:10:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtdWNlYWpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-uceajAE%7CCgwIseSxnAYQoKfKmwE%7C?hl=id,[],[],
318,Sunarya,telaga indah di jawa timur,5,12/03/2022 15:59:56,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNllIQkxnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-6YHBLg%7CCgwI_OStnAYQwNu5wgM%7C?hl=id,"['telaga', 'indah', 'di', 'jawa', 'timur']","['telaga', 'indah', 'jawa', 'timur']",telaga indah jawa timur
