author,review_text,review_rating,datetime,review_link
YUDHA MALSEL,,5,11/20/2022 07:59:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtNkl5VzhBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-6IyW8AE%7CCgwI0rznmwYQkOjxjAE%7C?hl=id
firdha nurhamidah,,5,11/19/2022 21:16:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQteUk3bXl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-yI7mywE%7CCgwIxI_lmwYQoN30gQM%7C?hl=id
dhe dargo,Alhamdulillah tambah berkah sekali jalan nonton livoli dan piknik disini bersama keluarga tercinta,5,11/19/2022 08:09:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtc0t6am9BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-sKzjoAE%7CCgwI157imwYQyKr1nwI%7C?hl=id
Lilik Septiawan,Menyenangkan 👍,5,11/19/2022 06:42:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMEktcFVREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-0I-pUQ%7CCgsI8_XhmwYQyP64MA%7C?hl=id
Munif Rifai,"Terakhir ke sini awal tahun 2022 ini bersama keluarga, anak suka sekali naik kuda keliling telaga meski awalnya agak takut. untuk kuliner yang tak terlupakan adalah sate kelincinya, memang pas disantap di tempat yang udara dingin seperti di sini.",5,11/18/2022 10:21:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtd0xIbVNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-wLHmSg%7CCgwIjLndmwYQoOTR_gI%7C?hl=id
AYA,"Beautiful place

(Diterjemahkan oleh Google)
Tempat yang indah",5,11/18/2022 08:46:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtd0p5elJnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-wJyzRg%7CCgwI_IzdmwYQqOn0hwI%7C?hl=id
Raiz Amin,,5,11/18/2022 07:22:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtZ09fT0dnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-gO_OGg%7CCgsIoeXcmwYQ4MCFRw%7C?hl=id
Rendy Ferdinand,,5,11/17/2022 16:05:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtdjdqTTVRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-v7jM5QE%7CCgwIwLfZmwYQ6Mu2mAI%7C?hl=id
Yasya El Hakim,"Pertamakali kesini dalam rangka kegiatan Pelatihan Search And Rescue (SAR) bersama teman-teman. Tempat nya sangat luas, rapih, terawat dan bersih.

Ingin rasanya kesini lagi untuk merasakan lagi sate kelinci, hehe",5,11/17/2022 11:42:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtbjVfRTRBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-n5_E4AE%7CCgwImrzYmwYQ-KHGowE%7C?hl=id
saiful sulun,telaga sarangan 👍,5,11/17/2022 02:06:22,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtNzhDcVJ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-78CqRw%7CCgwInq7WmwYQkI_qsQI%7C?hl=id
wisnu wigandana,,5,11/15/2022 14:53:41,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNTQySGh3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-542HhwE%7CCgwI9c_OmwYQoMq8gAE%7C?hl=id
Asty,"Good place to go on weekdays. Not enough spot for picnics but still enjoyable.

(Diterjemahkan oleh Google)
Tempat yang bagus untuk pergi pada hari kerja. Tidak cukup tempat untuk piknik tetapi tetap menyenangkan.",4,11/15/2022 05:12:48,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMteDlEV1l3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-x9DWYw%7CCgwI0L_MmwYQ6NrSjQI%7C?hl=id
andri Cahyadi,,4,11/15/2022 00:46:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtaDlyYWtBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-h9rakAE%7CCgwIzMLLmwYQiM2O_AI%7C?hl=id
Wahyu Pratama,"Tempat rekreasi atau wisata yang bagus untuk keluarga .
Htm masuk hanya 20rb
Banyak makanan juga minuman
Ada kapal dan juga kuda apabila mau muterin telaganya 👍 .",5,11/14/2022 06:06:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNjZlNi1nRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-66e6-gE%7CCgwI_bXHmwYQkNvTzAI%7C?hl=id
AHMAD SAIK,👍🏻,5,11/14/2022 02:52:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNjhiUDl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-68bP9wE%7CCgwI2drGmwYQwKazwgE%7C?hl=id
Indriyani Aprina,Telaga sarangan adem,5,11/13/2022 13:26:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtaTRPQWlnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-i4OAigE%7CCgwIk-HDmwYQsIeepQI%7C?hl=id
Handayani Tri,,5,11/13/2022 13:14:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtaTgzRl93RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-i83F_wE%7CCgwIodvDmwYQoICx-wE%7C?hl=id
Vasavi Shakti,"(Diterjemahkan oleh Google) Balita 3 bulan di sekitar sarang😎

(Asli)
Balita 3bulan ngubengi sarangan😎",5,11/13/2022 04:55:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtODZpYl9RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-86ib_QE%7CCgwI2vHBmwYQ0M_MnwI%7C?hl=id
Deni Saputro,"Telaga saranggan Darii jalan tembus ,terlihat sangat menakjubkann",5,11/13/2022 04:49:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtODRqTm1nRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-84jNmgE%7CCgwIzO7BmwYQkLrumgM%7C?hl=id
Saiful Malfino,"Htm Dewasa 19,000
Anak 9,000
Asuransi 1.000
Boat 80.000(4orang)-1putaran
Kuda 70.000-1putaran
Destinasi wisata yang selalu rame apalgi hari libur, karena didukung oleh cuaca yang sangat sejuk di sini, dan tentu fasilitas disini juga sangat lengkap yang di suguhkan untuk para wisatawan yang berkunjung di sini",5,11/11/2022 21:41:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtZzZfcjZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-g6_r6QE%7CCgwIhYO7mwYQ0O3t5wE%7C?hl=id
Rima Novitasari,,5,11/11/2022 16:44:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtX2F2ZFhnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-_avdXg%7CCgwI-ve5mwYQkIy-vQM%7C?hl=id
giska arnelita,,5,11/11/2022 13:32:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdmVfclR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-ve_rTw%7CCgwI8p25mwYQiIqkkAE%7C?hl=id
Oca Julinda,ditemani hujan rintik dua 🌚,5,11/11/2022 13:08:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdmJ2UUd3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-vbvQGw%7CCgsIvZK5mwYQoJyocA%7C?hl=id
Dwi Resmawan,"(Diterjemahkan oleh Google) Tempatnya sejuk, cocok untuk pekerja yang sibuk untuk bersantai.
Minum kopi di pinggir danau sambil makan sate dijamin enak, dari tahun ke tahun fasilitasnya semakin baik.

(Asli)
Tempatnya adem,cocok buat pekerja yg sibuk utk melepas penat.
Ngopi dipinggir danau,sambil makan sate dijamin mantep dah.Smkin tahun demi tahun sarananya smkin bagus.",5,11/11/2022 13:03:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtdmNPMXpRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-vcO1zQE%7CCgsIj5C5mwYQoOWwBA%7C?hl=id
Bg endro,,5,11/11/2022 11:17:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtdmViNXdBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-veb5wAE%7CCgwIzd64mwYQ-KjZiwI%7C?hl=id
Kursi Miber,,5,11/10/2022 10:32:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtellxM3VBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-zYq3uAE%7CCgsIpKazmwYQ8KnHWA%7C?hl=id
RIZKYMA_HENDRA ART,Seru amat ni tempat👍👍👍,4,11/09/2022 22:47:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtOVlxZzRRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-9Yqg4QE%7CCgwIi9ywmwYQwJupjwE%7C?hl=id
Hidayatul Mukarrom,,5,11/08/2022 20:01:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMteGZPbDZBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-xfOl6AE%7CCgwIiuuqmwYQkMfGmwI%7C?hl=id
noob barbar,Keren!!! Memanjakan mata,5,11/08/2022 09:16:22,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtdWZlLW1RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-ufe-mQE%7CCgwI5ryomwYQ4IeJxgI%7C?hl=id
Juli Sulistiyanto,Favorit,5,11/08/2022 08:52:47,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdWF1bGNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-uaulcg%7CCgsI37GomwYQ6LnFGw%7C?hl=id
Dellafadil96,"Seru , recommended banget⭐⭐⭐⭐⭐",5,11/07/2022 10:07:08,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMteWJtZ3ZnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-ybmgvgE%7CCgwIzLGjmwYQ6LLomAI%7C?hl=id
Ratna P,Asyik naik kapal,5,11/06/2022 09:06:51,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMta2FqeW1nRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-kajymgE%7CCgsIq_KdmwYQqOLCVg%7C?hl=id
andikrecek 77,Dingin,5,11/06/2022 04:57:30,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNGNMdHZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-4cLtvQE%7CCgsIuv2cmwYQkPblSQ%7C?hl=id
Ganang Kurniaji,Bagus... Pedagangnya ramah2,5,11/06/2022 04:19:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNFpUMDFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-4ZT01gE%7CCgsI7uucmwYQgJrhPg%7C?hl=id
Wildatu Shifwa arRumi (WILDA),,5,11/05/2022 13:38:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtX3FmVS1RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-_qfU-QE%7CCgwI0c6ZmwYQqJWO3AI%7C?hl=id
Martiana Sipahutar,"Katanya kalau pengen ke Lake Como ala Indonesia, bisa ke sini. Makan pecel sambil memandangi telaga di sejuknya udara pagi hari sungguh suatu kemewahan tak terkira. Kalau mau naik boat keliling telaga, bisa nyewa Rp200ribu dapat 3 putaran. Kalau mau jalan kaki atau nyewa kuda juga bisa, jalannya sudah dipasangi paving block jadi tidak becek.",4,11/05/2022 08:40:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdnIzM0JnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-vr33Bg%7CCgwI68KYmwYQkLiI2wI%7C?hl=id
Muha Wanudin,,4,11/05/2022 06:12:56,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtdnRLWndRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-vtKZwQE%7CCgsI6P2XmwYQqM7fFw%7C?hl=id
Denny Pram,"Extreme

(Diterjemahkan oleh Google)
Ekstrim",5,11/04/2022 02:47:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtanB1YzZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-jpuc6QE%7CCgsI3_qRmwYQ6J3wcQ%7C?hl=id
07. Dita Sela Pramesti,Tempat wisata yg cukup baik,5,11/03/2022 09:33:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtMXJENFBBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-1rD4PA%7CCgwI85WOmwYQwOqgpQE%7C?hl=id
Faiha Dhiya Safina,Mantap... Udara suejuukkk pemandangan asikkk.... Terima kasih mbah pasir dan mbok pasir..... Bikin bahagia disana.... Dari sidoarjo,5,11/03/2022 04:08:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbHZETmFREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-lvDNaQ%7CCgwIu_2MmwYQ4Inq3QI%7C?hl=id
fariiidd,,4,11/02/2022 04:11:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtLXZqZnVnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC--vjfugE%7CCgwI5tuHmwYQ4LjKmgM%7C?hl=id
Annas Toat,,5,11/02/2022 03:24:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtLXNEdnlBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC--sDvyAE%7CCgwI98WHmwYQ6OGdkAI%7C?hl=id
Mirza Satya,,5,11/01/2022 08:23:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtcXNYX0tBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-qsX_KA%7CCgsI666DmwYQ8PL2XA%7C?hl=id
mita,Mantap,5,11/01/2022 08:05:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtcW9uVFpREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-qonTZQ%7CCgwIyaaDmwYQ6OXn5gI%7C?hl=id
Ade Fyrman,,5,11/01/2022 06:19:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtcXJqQjRRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-qrjB4QE%7CCgwI8fSCmwYQ6MGwrAE%7C?hl=id
Qiqi Novita,,5,11/01/2022 05:27:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMteXAtYzBRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-yp-c0QE%7CCgwI1dyCmwYQuL3qjQE%7C?hl=id
POP GAMER,"Udah 2x pergi kesini dan selalu pgn kesini lagi, suasana yg sejuk dgn pemandangan gunung Lawu dan beberapa pegunungan lainnya itu luar biasa.

Malam hari susana ramai banyak pedagang kaki lima yg menjual berbagai makanan khas wisata : wedang ronde, jagung bakar, jasuke, sate kelinci, sosis bakar, aneka kopi, dan banyak lagi lainnya.

Pagi harinya banyak sekali pedagang nasi pecel + tempe mendoan, lumayan buat sarapan pagi.

Jika mau sewa perahu boat sekali putar 80rb per orang, jika mau naik kuda 70rb per orang.",5,10/31/2022 05:30:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtMHVDeHVBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-0uCxuAE%7CCgwIhrv9mgYQyK-S9wI%7C?hl=id
Kris Botak,,5,10/31/2022 04:15:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMta3V1djRnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-kuuv4gE%7CCgwI1Jf9mgYQyPP23wE%7C?hl=id
kevin t,,5,10/31/2022 01:00:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMta3RTbjdBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-ktSn7AE%7CCgwIuLz8mgYQuLHp3wI%7C?hl=id
Wiwit Mulia,,1,10/30/2022 13:47:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtd3FQX0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-wqP_HA%7CCgsI5ID6mgYQqJq9Ng%7C?hl=id
Isa Sulistioadi,"Cool place for healing. Too bad many shops were closed for good due to (probably) few tourists going there.

(Diterjemahkan oleh Google)
Tempat yang sejuk untuk penyembuhan. Sayang sekali banyak toko tutup untuk selamanya karena (mungkin) beberapa turis pergi ke sana.",5,10/30/2022 09:19:31,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtZ3NQTjlBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-gsPN9AE%7CCgwIo4P5mgYQ0P_0swM%7C?hl=id
romzi zye,Adeem banget,5,10/30/2022 07:17:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtZ3JxQnV3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-grqBuwE%7CCgwI_sn4mgYQoN287QE%7C?hl=id
anisah handayani,,5,10/30/2022 07:13:02,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtZ3ByamZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-gprjfw%7CCgwI_sf4mgYQuJKAwAI%7C?hl=id
Ahmad Asrofi,,5,10/29/2022 10:13:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtbk9UVHN3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-nOTTswE%7CCgwI4fnzmgYQ6P3l5AI%7C?hl=id
Nindi Annisa Kurniawati,"Tempat buat healing yang cocok bangetttt, apalagi segerrr dan viewnya keren banget..
Habis kerja terus healing kesini, penat langsung ilang🤭",5,10/28/2022 03:49:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtMU92V0NBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-1OvWCA%7CCgwI46LtmgYQ6OPRtgI%7C?hl=id
Abdul rozaq,,5,10/28/2022 00:57:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtMU1iY05REAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-1MbcNQ%7CCgsIitLsmgYQ4IXWeA%7C?hl=id
YUANTO PRAYUDI,,5,10/27/2022 08:47:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMteEk2M0pBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-xI63JA%7CCgwIhIvpmgYQiI2UjwM%7C?hl=id
Yoja Mira,"sejuk, lingkungan bersih",5,10/26/2022 01:15:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtcU5pTXF3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-qNiMqwE%7CCgwIv5TimgYQwPrHrAM%7C?hl=id
Eva Dwi,"Tempatnya sih bagus, ya sayangnya aja kemarin tanggal 30/12/2019 maen kesana harga tiketnya jadi dua kalilipat, di tiket tertulis 9000 + asuransi 1000 tapi bayarnya per orang jadi 20000, biaya parkirnya pun juga lebih mahal per motor 5000, klo yang mobil ato bus gak tau...untungnya pas naik kapal boat dapat kortingan, harga normal 60000 sekali putaran 3 kali putaran 150000, kemarin saya 1 kali putaran cuma suruh bayar 50000 untuk 4 orang...klo mau naik kuda harganya 70000. Klo mo beli oleh-oleh juga mudah, di sekitaran situ ada pasarnya. Mo nginap disitu juga mudah, banyak hotel yang tersedia di area telaga sarangan.",4,10/25/2022 05:52:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNM3RtOE93EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDM3tm8Ow%7CCgwIm_PdmgYQ2OflxQE%7C?hl=id
Yuhana Maria Ulfa,"Pemandangannya bagus. Cm kalo bisa, area telaga motor dan mobil jangan masuk. Biar udaranya benar2 bersih dr polusi. Dan yg jalan kaki maupun yg berkuda menghirup udara yang bersih dan baik",5,10/24/2022 18:21:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNE0yaHN3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-4M2hswE%7CCgwIma_bmgYQwMyyxgM%7C?hl=id
Sesa Nurita,,5,10/24/2022 14:07:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtb05tRENnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-oNmDCg%7CCgwIurjamgYQ2JPqnQM%7C?hl=id
Annchi Liu (Liu),"tempatnya ramai,banyak penjual sovenir dan makanan khas sate ponorogo
ada kuda tungang dan speedboat.recomendeed",5,10/23/2022 21:58:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlXzdHaHlRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe_7GhyQE%7CCgwImvLWmgYQ-NyW5AE%7C?hl=id
Marlina Wijayati,indah sekali pemandangan,5,10/23/2022 02:24:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlNzlIQ3NBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe79HCsAE%7CCgwIycvSmgYQsMSnugE%7C?hl=id
